score;completeness;rescuebot_action;rescuebot_location;wozhendexiangshuijiao_action;wozhendexiangshuijiao_location;world_nr;tick_nr
18;0.5;MoveWest;(11, 6);MoveWest;(11, 6);1;2592
18;0.5;MoveWest;(11, 6);MoveWest;(11, 6);1;2593
18;0.5;MoveWest;(10, 6);MoveWest;(10, 6);1;2594
18;0.5;MoveWest;(10, 6);MoveWest;(10, 6);1;2595
18;0.5;MoveWest;(10, 6);MoveWest;(10, 6);1;2596
18;0.5;MoveWest;(10, 6);MoveWest;(10, 6);1;2597
18;0.5;MoveWest;(10, 6);MoveWest;(10, 6);1;2598
18;0.5;MoveWest;(10, 6);MoveWest;(10, 6);1;2599
18;0.5;MoveWest;(10, 6);MoveWest;(9, 6);1;2600
18;0.5;MoveWest;(10, 6);MoveWest;(8, 6);1;2601
18;0.5;MoveWest;(10, 6);MoveWest;(7, 6);1;2602
18;0.5;MoveWest;(10, 6);;(7, 6);1;2603
18;0.5;MoveWest;(10, 6);MoveWest;(6, 6);1;2604
18;0.5;MoveWest;(10, 6);;(6, 6);1;2605
18;0.5;MoveWest;(10, 6);MoveWest;(5, 6);1;2606
18;0.5;MoveWest;(10, 6);;(5, 6);1;2607
18;0.5;MoveWest;(9, 6);;(5, 6);1;2608
18;0.5;MoveWest;(9, 6);;(5, 6);1;2609
18;0.5;MoveWest;(9, 6);MoveWest;(4, 6);1;2610
18;0.5;MoveWest;(9, 6);;(4, 6);1;2611
18;0.5;MoveWest;(9, 6);;(4, 6);1;2612
18;0.5;MoveWest;(9, 6);;(4, 6);1;2613
18;0.5;MoveWest;(9, 6);MoveWest;(3, 6);1;2614
18;0.5;MoveWest;(9, 6);;(3, 6);1;2615
18;0.5;MoveWest;(9, 6);;(3, 6);1;2616
18;0.5;MoveWest;(8, 6);;(3, 6);1;2617
18;0.5;MoveWest;(8, 6);;(3, 6);1;2618
18;0.5;MoveWest;(8, 6);;(3, 6);1;2619
18;0.5;MoveWest;(8, 6);MoveSouth;(3, 7);1;2620
18;0.5;MoveWest;(8, 6);;(3, 7);1;2621
18;0.5;MoveWest;(8, 6);MoveSouth;(3, 8);1;2622
18;0.5;MoveWest;(8, 6);;(3, 8);1;2623
18;0.5;MoveWest;(8, 6);;(3, 8);1;2624
18;0.5;MoveWest;(8, 6);MoveSouth;(3, 9);1;2625
18;0.5;MoveWest;(7, 6);;(3, 9);1;2626
18;0.5;MoveWest;(7, 6);;(3, 9);1;2627
18;0.5;MoveWest;(7, 6);;(3, 9);1;2628
18;0.5;MoveWest;(7, 6);;(3, 9);1;2629
18;0.5;MoveWest;(7, 6);;(3, 9);1;2630
18;0.5;MoveWest;(7, 6);MoveWest;(2, 9);1;2631
18;0.5;MoveWest;(7, 6);;(2, 9);1;2632
18;0.5;MoveWest;(7, 6);;(2, 9);1;2633
18;0.5;MoveWest;(7, 6);;(2, 9);1;2634
18;0.5;MoveWest;(6, 6);MoveNorth;(2, 8);1;2635
18;0.5;MoveWest;(6, 6);;(2, 8);1;2636
18;0.5;MoveWest;(6, 6);;(2, 8);1;2637
18;0.5;MoveWest;(6, 6);MoveEast;(3, 8);1;2638
18;0.5;MoveWest;(6, 6);;(3, 8);1;2639
18;0.5;MoveWest;(6, 6);;(3, 8);1;2640
18;0.5;MoveWest;(6, 6);;(3, 8);1;2641
18;0.5;MoveWest;(6, 6);;(3, 8);1;2642
18;0.5;MoveWest;(6, 6);;(3, 8);1;2643
18;0.5;MoveWest;(5, 6);MoveEast;(4, 8);1;2644
18;0.5;MoveWest;(5, 6);;(4, 8);1;2645
18;0.5;MoveWest;(5, 6);;(4, 8);1;2646
18;0.5;MoveWest;(5, 6);MoveSouth;(4, 9);1;2647
18;0.5;MoveWest;(5, 6);;(4, 9);1;2648
18;0.5;MoveWest;(5, 6);;(4, 9);1;2649
18;0.5;MoveWest;(5, 6);;(4, 9);1;2650
18;0.5;MoveWest;(5, 6);;(4, 9);1;2651
18;0.5;MoveWest;(5, 6);MoveWest;(3, 9);1;2652
18;0.5;MoveWest;(4, 6);;(3, 9);1;2653
18;0.5;MoveWest;(4, 6);MoveNorth;(3, 8);1;2654
18;0.5;MoveWest;(4, 6);;(3, 8);1;2655
18;0.5;MoveWest;(4, 6);;(3, 8);1;2656
18;0.5;MoveWest;(4, 6);MoveNorth;(3, 7);1;2657
18;0.5;MoveWest;(4, 6);;(3, 7);1;2658
18;0.5;MoveWest;(4, 6);MoveNorth;(3, 6);1;2659
18;0.5;MoveWest;(4, 6);;(3, 6);1;2660
18;0.5;MoveWest;(4, 6);MoveNorth;(3, 5);1;2661
18;0.5;MoveWest;(3, 6);;(3, 5);1;2662
18;0.5;MoveSouth;(3, 6);;(3, 5);1;2663
18;0.5;MoveSouth;(3, 6);;(3, 5);1;2664
18;0.5;MoveSouth;(3, 6);MoveEast;(4, 5);1;2665
18;0.5;MoveSouth;(3, 6);;(4, 5);1;2666
18;0.5;MoveSouth;(3, 6);MoveEast;(5, 5);1;2667
18;0.5;MoveSouth;(3, 6);;(5, 5);1;2668
18;0.5;MoveSouth;(3, 6);;(5, 5);1;2669
18;0.5;MoveSouth;(3, 6);MoveEast;(6, 5);1;2670
18;0.5;MoveSouth;(3, 7);;(6, 5);1;2671
18;0.5;MoveSouthWest;(3, 7);MoveEast;(6, 5);1;2672
18;0.5;MoveSouthWest;(3, 7);MoveEast;(6, 5);1;2673
18;0.5;MoveSouthWest;(3, 7);MoveEast;(6, 5);1;2674
18;0.5;MoveSouthWest;(3, 7);MoveEast;(6, 5);1;2675
18;0.5;MoveSouthWest;(3, 7);MoveEast;(6, 5);1;2676
18;0.5;MoveSouthWest;(3, 7);MoveEast;(7, 5);1;2677
18;0.5;MoveSouthWest;(3, 7);MoveEast;(7, 5);1;2678
18;0.5;MoveSouthWest;(3, 7);MoveEast;(7, 5);1;2679
18;0.5;MoveSouthWest;(2, 8);MoveEast;(7, 5);1;2680
18;0.5;MoveSouthEast;(2, 8);MoveEast;(7, 5);1;2681
18;0.5;MoveSouthEast;(2, 8);MoveEast;(7, 5);1;2682
18;0.5;MoveSouthEast;(2, 8);MoveEast;(8, 5);1;2683
18;0.5;MoveSouthEast;(2, 8);;(8, 5);1;2684
18;0.5;MoveSouthEast;(2, 8);MoveSouth;(8, 5);1;2685
18;0.5;MoveSouthEast;(2, 8);MoveSouth;(8, 5);1;2686
18;0.5;MoveSouthEast;(2, 8);MoveSouth;(8, 5);1;2687
18;0.5;MoveSouthEast;(2, 8);MoveSouth;(8, 5);1;2688
18;0.5;MoveSouthEast;(3, 9);MoveSouth;(8, 5);1;2689
18;0.5;MoveNorthEast;(3, 9);MoveSouth;(8, 6);1;2690
18;0.5;MoveNorthEast;(3, 9);MoveEast;(9, 6);1;2691
18;0.5;MoveNorthEast;(3, 9);MoveSouth;(9, 7);1;2692
18;0.5;MoveNorthEast;(3, 9);;(9, 7);1;2693
18;0.5;MoveNorthEast;(3, 9);;(9, 7);1;2694
18;0.5;MoveNorthEast;(3, 9);;(9, 7);1;2695
18;0.5;MoveNorthEast;(3, 9);MoveEast;(9, 7);1;2696
18;0.5;MoveNorthEast;(3, 9);;(9, 7);1;2697
18;0.5;MoveNorthEast;(4, 8);;(9, 7);1;2698
18;0.5;Idle;(4, 8);;(9, 7);1;2699
18;0.5;Idle;(4, 8);MoveNorth;(9, 6);1;2700
18;0.5;Idle;(4, 8);;(9, 6);1;2701
18;0.5;Idle;(4, 8);;(9, 6);1;2702
18;0.5;Idle;(4, 8);;(9, 6);1;2703
18;0.5;Idle;(4, 8);;(9, 6);1;2704
18;0.5;Idle;(4, 8);;(9, 6);1;2705
18;0.5;Idle;(4, 8);;(9, 6);1;2706
18;0.5;Idle;(4, 8);;(9, 6);1;2707
18;0.5;Idle;(4, 8);;(9, 6);1;2708
18;0.5;Idle;(4, 8);;(9, 6);1;2709
18;0.5;Idle;(4, 8);;(9, 6);1;2710
18;0.5;Idle;(4, 8);;(9, 6);1;2711
18;0.5;Idle;(4, 8);MoveWest;(8, 6);1;2712
18;0.5;Idle;(4, 8);;(8, 6);1;2713
18;0.5;Idle;(4, 8);MoveWest;(7, 6);1;2714
18;0.5;Idle;(4, 8);;(7, 6);1;2715
18;0.5;Idle;(4, 8);;(7, 6);1;2716
18;0.5;Idle;(4, 8);;(7, 6);1;2717
18;0.5;Idle;(4, 8);;(7, 6);1;2718
18;0.5;Idle;(4, 8);MoveWest;(6, 6);1;2719
18;0.5;Idle;(4, 8);;(6, 6);1;2720
18;0.5;Idle;(4, 8);;(6, 6);1;2721
18;0.5;Idle;(4, 8);;(6, 6);1;2722
18;0.5;Idle;(4, 8);;(6, 6);1;2723
18;0.5;Idle;(4, 8);MoveSouth;(6, 7);1;2724
18;0.5;MoveNorthWest;(4, 8);;(6, 7);1;2725
18;0.5;MoveNorthWest;(4, 8);MoveSouth;(6, 8);1;2726
18;0.5;MoveNorthWest;(4, 8);;(6, 8);1;2727
18;0.5;MoveNorthWest;(4, 8);MoveSouth;(6, 9);1;2728
18;0.5;MoveNorthWest;(4, 8);;(6, 9);1;2729
18;0.5;MoveNorthWest;(4, 8);MoveSouth;(6, 10);1;2730
18;0.5;MoveNorthWest;(4, 8);;(6, 10);1;2731
18;0.5;MoveNorthWest;(4, 8);MoveSouth;(6, 11);1;2732
18;0.5;MoveNorthWest;(3, 7);;(6, 11);1;2733
18;0.5;MoveNorthEast;(3, 7);MoveSouth;(6, 12);1;2734
18;0.5;MoveNorthEast;(3, 7);;(6, 12);1;2735
18;0.5;MoveNorthEast;(3, 7);MoveSouth;(6, 12);1;2736
18;0.5;MoveNorthEast;(3, 7);MoveSouth;(6, 12);1;2737
18;0.5;MoveNorthEast;(3, 7);MoveSouth;(6, 12);1;2738
18;0.5;MoveNorthEast;(3, 7);MoveSouth;(6, 12);1;2739
18;0.5;MoveNorthEast;(3, 7);MoveSouth;(6, 12);1;2740
18;0.5;MoveNorthEast;(3, 7);MoveSouth;(6, 13);1;2741
18;0.5;MoveNorthEast;(4, 6);MoveSouth;(6, 13);1;2742
18;0.5;MoveEast;(4, 6);MoveSouth;(6, 13);1;2743
18;0.5;MoveEast;(4, 6);MoveSouth;(6, 13);1;2744
18;0.5;MoveEast;(4, 6);MoveSouth;(6, 13);1;2745
18;0.5;MoveEast;(4, 6);MoveSouth;(6, 13);1;2746
18;0.5;MoveEast;(4, 6);MoveSouth;(6, 14);1;2747
18;0.5;MoveEast;(4, 6);MoveSouth;(6, 14);1;2748
18;0.5;MoveEast;(4, 6);MoveSouth;(6, 14);1;2749
18;0.5;MoveEast;(4, 6);MoveSouth;(6, 14);1;2750
18;0.5;MoveEast;(5, 6);MoveSouth;(6, 14);1;2751
18;0.5;MoveSouthEast;(5, 6);MoveSouth;(6, 14);1;2752
18;0.5;MoveSouthEast;(5, 6);MoveSouth;(6, 15);1;2753
18;0.5;MoveSouthEast;(5, 6);MoveSouth;(6, 15);1;2754
18;0.5;MoveSouthEast;(5, 6);MoveSouth;(6, 15);1;2755
18;0.5;MoveSouthEast;(5, 6);MoveSouth;(6, 15);1;2756
18;0.5;MoveSouthEast;(5, 6);MoveSouth;(6, 15);1;2757
18;0.5;MoveSouthEast;(5, 6);MoveSouth;(6, 15);1;2758
18;0.5;MoveSouthEast;(5, 6);MoveSouth;(6, 16);1;2759
18;0.5;MoveSouthEast;(6, 7);MoveSouth;(6, 16);1;2760
18;0.5;MoveSouth;(6, 7);MoveSouth;(6, 16);1;2761
18;0.5;MoveSouth;(6, 7);MoveSouth;(6, 16);1;2762
18;0.5;MoveSouth;(6, 7);MoveSouth;(6, 16);1;2763
18;0.5;MoveSouth;(6, 7);MoveSouth;(6, 16);1;2764
18;0.5;MoveSouth;(6, 7);MoveSouth;(6, 17);1;2765
18;0.5;MoveSouth;(6, 7);MoveSouth;(6, 17);1;2766
18;0.5;MoveSouth;(6, 7);MoveSouth;(6, 17);1;2767
18;0.5;MoveSouth;(6, 7);MoveSouth;(6, 17);1;2768
18;0.5;MoveSouth;(6, 8);MoveSouth;(6, 17);1;2769
18;0.5;MoveSouth;(6, 8);MoveSouth;(6, 17);1;2770
18;0.5;MoveSouth;(6, 8);MoveSouth;(6, 18);1;2771
18;0.5;MoveSouth;(6, 8);MoveWest;(5, 18);1;2772
18;0.5;MoveSouth;(6, 8);MoveWest;(4, 18);1;2773
18;0.5;MoveSouth;(6, 8);;(4, 18);1;2774
18;0.5;MoveSouth;(6, 8);DropObjectTogether;(4, 18);1;2775
18;0.5;MoveSouth;(6, 8);;(4, 18);1;2776
18;0.5;MoveSouth;(6, 8);;(4, 18);1;2777
18;0.5;MoveSouth;(6, 9);;(4, 18);1;2778
18;0.5;MoveSouth;(6, 9);;(4, 18);1;2779
18;0.5;MoveSouth;(6, 9);;(4, 18);1;2780
18;0.5;MoveSouth;(6, 9);MoveNorth;(4, 17);1;2781
18;0.5;MoveSouth;(6, 9);;(4, 17);1;2782
18;0.5;MoveSouth;(6, 9);;(4, 17);1;2783
18;0.5;MoveSouth;(6, 9);;(4, 17);1;2784
18;0.5;MoveSouth;(6, 9);;(4, 17);1;2785
18;0.5;MoveSouth;(6, 9);;(4, 17);1;2786
18;0.5;MoveSouth;(6, 10);MoveWest;(4, 17);1;2787
18;0.5;MoveSouth;(6, 10);MoveWest;(4, 17);1;2788
18;0.5;MoveSouth;(6, 10);MoveWest;(4, 17);1;2789
18;0.5;MoveSouth;(6, 10);MoveWest;(4, 17);1;2790
18;0.5;MoveSouth;(6, 10);MoveWest;(4, 17);1;2791
18;0.5;MoveSouth;(6, 10);MoveWest;(3, 17);1;2792
18;0.5;MoveSouth;(6, 10);;(3, 17);1;2793
18;0.5;MoveSouth;(6, 10);;(3, 17);1;2794
18;0.5;MoveSouth;(6, 10);;(3, 17);1;2795
18;0.5;MoveSouth;(6, 11);;(3, 17);1;2796
18;0.5;MoveSouth;(6, 11);;(3, 17);1;2797
18;0.5;MoveSouth;(6, 11);;(3, 17);1;2798
18;0.5;MoveSouth;(6, 11);;(3, 17);1;2799
18;0.5;MoveSouth;(6, 11);;(3, 17);1;2800
18;0.5;MoveSouth;(6, 11);;(3, 17);1;2801
18;0.5;MoveSouth;(6, 11);;(3, 17);1;2802
18;0.5;MoveSouth;(6, 11);;(3, 17);1;2803
18;0.5;MoveSouth;(6, 11);;(3, 17);1;2804
18;0.5;MoveSouth;(6, 12);;(3, 17);1;2805
18;0.5;MoveSouth;(6, 12);;(3, 17);1;2806
18;0.5;MoveSouth;(6, 12);;(3, 17);1;2807
18;0.5;MoveSouth;(6, 12);;(3, 17);1;2808
18;0.5;MoveSouth;(6, 12);;(3, 17);1;2809
18;0.5;MoveSouth;(6, 12);;(3, 17);1;2810
18;0.5;MoveSouth;(6, 12);;(3, 17);1;2811
18;0.5;MoveSouth;(6, 12);;(3, 17);1;2812
18;0.5;MoveSouth;(6, 12);;(3, 17);1;2813
18;0.5;MoveSouth;(6, 12);;(3, 17);1;2814
18;0.5;MoveSouth;(6, 12);;(3, 17);1;2815
18;0.5;MoveSouth;(6, 12);;(3, 17);1;2816
18;0.5;MoveSouth;(6, 12);;(3, 17);1;2817
18;0.5;MoveSouth;(6, 12);;(3, 17);1;2818
18;0.5;MoveSouth;(6, 13);;(3, 17);1;2819
18;0.5;MoveSouth;(6, 13);;(3, 17);1;2820
18;0.5;MoveSouth;(6, 13);;(3, 17);1;2821
18;0.5;MoveSouth;(6, 13);;(3, 17);1;2822
18;0.5;MoveSouth;(6, 13);;(3, 17);1;2823
18;0.5;MoveSouth;(6, 13);;(3, 17);1;2824
18;0.5;MoveSouth;(6, 13);;(3, 17);1;2825
18;0.5;MoveSouth;(6, 13);;(3, 17);1;2826
18;0.5;MoveSouth;(6, 13);;(3, 17);1;2827
18;0.5;MoveSouth;(6, 13);;(3, 17);1;2828
18;0.5;MoveSouth;(6, 13);;(3, 17);1;2829
18;0.5;MoveSouth;(6, 13);;(3, 17);1;2830
18;0.5;MoveSouth;(6, 13);;(3, 17);1;2831
18;0.5;MoveSouth;(6, 13);;(3, 17);1;2832
18;0.5;MoveSouth;(6, 14);;(3, 17);1;2833
18;0.5;MoveSouth;(6, 14);;(3, 17);1;2834
18;0.5;MoveSouth;(6, 14);;(3, 17);1;2835
18;0.5;MoveSouth;(6, 14);;(3, 17);1;2836
18;0.5;MoveSouth;(6, 14);;(3, 17);1;2837
18;0.5;MoveSouth;(6, 14);;(3, 17);1;2838
18;0.5;MoveSouth;(6, 14);;(3, 17);1;2839
18;0.5;MoveSouth;(6, 14);;(3, 17);1;2840
18;0.5;MoveSouth;(6, 14);;(3, 17);1;2841
18;0.5;MoveSouth;(6, 14);;(3, 17);1;2842
18;0.5;MoveSouth;(6, 14);;(3, 17);1;2843
18;0.5;MoveSouth;(6, 14);;(3, 17);1;2844
18;0.5;MoveSouth;(6, 14);;(3, 17);1;2845
18;0.5;MoveSouth;(6, 14);;(3, 17);1;2846
18;0.5;MoveSouth;(6, 15);;(3, 17);1;2847
18;0.5;MoveSouth;(6, 15);;(3, 17);1;2848
18;0.5;MoveSouth;(6, 15);;(3, 17);1;2849
18;0.5;MoveSouth;(6, 15);;(3, 17);1;2850
18;0.5;MoveSouth;(6, 15);;(3, 17);1;2851
18;0.5;MoveSouth;(6, 15);;(3, 17);1;2852
18;0.5;MoveSouth;(6, 15);;(3, 17);1;2853
18;0.5;MoveSouth;(6, 15);;(3, 17);1;2854
18;0.5;MoveSouth;(6, 15);;(3, 17);1;2855
18;0.5;MoveSouth;(6, 15);;(3, 17);1;2856
18;0.5;MoveSouth;(6, 15);;(3, 17);1;2857
18;0.5;MoveSouth;(6, 15);;(3, 17);1;2858
18;0.5;MoveSouth;(6, 15);;(3, 17);1;2859
18;0.5;MoveSouth;(6, 15);;(3, 17);1;2860
18;0.5;MoveSouth;(6, 16);;(3, 17);1;2861
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2862
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2863
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2864
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2865
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2866
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2867
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2868
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2869
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2870
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2871
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2872
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2873
18;0.5;MoveSouthWest;(6, 16);;(3, 17);1;2874
18;0.5;MoveSouthWest;(5, 17);;(3, 17);1;2875
18;0.5;MoveWest;(5, 17);;(3, 17);1;2876
18;0.5;MoveWest;(5, 17);;(3, 17);1;2877
18;0.5;MoveWest;(5, 17);;(3, 17);1;2878
18;0.5;MoveWest;(5, 17);;(3, 17);1;2879
18;0.5;MoveWest;(5, 17);;(3, 17);1;2880
18;0.5;MoveWest;(5, 17);;(3, 17);1;2881
18;0.5;MoveWest;(5, 17);;(3, 17);1;2882
18;0.5;MoveWest;(5, 17);;(3, 17);1;2883
18;0.5;MoveWest;(5, 17);;(3, 17);1;2884
18;0.5;MoveWest;(5, 17);;(3, 17);1;2885
18;0.5;MoveWest;(5, 17);;(3, 17);1;2886
18;0.5;MoveWest;(5, 17);;(3, 17);1;2887
18;0.5;MoveWest;(5, 17);;(3, 17);1;2888
18;0.5;MoveWest;(4, 17);;(3, 17);1;2889
18;0.5;MoveWest;(4, 17);;(3, 17);1;2890
18;0.5;MoveWest;(4, 17);;(3, 17);1;2891
18;0.5;MoveWest;(4, 17);;(3, 17);1;2892
18;0.5;MoveWest;(4, 17);;(3, 17);1;2893
18;0.5;MoveWest;(4, 17);;(3, 17);1;2894
18;0.5;MoveWest;(4, 17);;(3, 17);1;2895
18;0.5;MoveWest;(4, 17);;(3, 17);1;2896
18;0.5;MoveWest;(4, 17);;(3, 17);1;2897
18;0.5;MoveWest;(4, 17);;(3, 17);1;2898
18;0.5;MoveWest;(4, 17);;(3, 17);1;2899
18;0.5;MoveWest;(4, 17);;(3, 17);1;2900
18;0.5;MoveWest;(4, 17);;(3, 17);1;2901
18;0.5;MoveWest;(4, 17);;(3, 17);1;2902
18;0.5;MoveWest;(3, 17);;(3, 17);1;2903
18;0.5;;(3, 17);;(3, 17);1;2904
18;0.5;;(3, 17);;(3, 17);1;2905
18;0.5;;(3, 17);;(3, 17);1;2906
18;0.5;;(3, 17);;(3, 17);1;2907
18;0.5;;(3, 17);;(3, 17);1;2908
18;0.5;;(3, 17);;(3, 17);1;2909
18;0.5;;(3, 17);;(3, 17);1;2910
18;0.5;;(3, 17);;(3, 17);1;2911
18;0.5;;(3, 17);;(3, 17);1;2912
18;0.5;;(3, 17);;(3, 17);1;2913
18;0.5;;(3, 17);;(3, 17);1;2914
18;0.5;;(3, 17);;(3, 17);1;2915
18;0.5;;(3, 17);;(3, 17);1;2916
18;0.5;;(3, 17);;(3, 17);1;2917
18;0.5;;(3, 17);;(3, 17);1;2918
18;0.5;;(3, 17);;(3, 17);1;2919
18;0.5;;(3, 17);;(3, 17);1;2920
18;0.5;;(3, 17);;(3, 17);1;2921
18;0.5;;(3, 17);;(3, 17);1;2922
18;0.5;;(3, 17);;(3, 17);1;2923
18;0.5;;(3, 17);;(3, 17);1;2924
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2925
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2926
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2927
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2928
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2929
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2930
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2931
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2932
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2933
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2934
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2935
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2936
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2937
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2938
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2939
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2940
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2941
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2942
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2943
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2944
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2945
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2946
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2947
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2948
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2949
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2950
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2951
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2952
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2953
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2954
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2955
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2956
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2957
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2958
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2959
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2960
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2961
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2962
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2963
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2964
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2965
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2966
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2967
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2968
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2969
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2970
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2971
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2972
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2973
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2974
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2975
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2976
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2977
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2978
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2979
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2980
18;0.5;MoveNorth;(3, 17);MoveNorth;(3, 16);1;2981
18;0.5;MoveNorth;(3, 17);;(3, 16);1;2982
18;0.5;MoveNorth;(3, 17);;(3, 16);1;2983
18;0.5;MoveNorth;(3, 16);MoveNorth;(3, 15);1;2984
18;0.5;MoveNorthWest;(3, 16);;(3, 15);1;2985
18;0.5;MoveNorthWest;(3, 16);MoveNorth;(3, 14);1;2986
18;0.5;MoveNorthWest;(3, 16);;(3, 14);1;2987
18;0.5;MoveNorthWest;(3, 16);;(3, 14);1;2988
18;0.5;MoveNorthWest;(3, 16);;(3, 14);1;2989
18;0.5;MoveNorthWest;(3, 16);;(3, 14);1;2990
18;0.5;MoveNorthWest;(3, 16);;(3, 14);1;2991
18;0.5;MoveNorthWest;(3, 16);;(3, 14);1;2992
18;0.5;MoveNorthWest;(2, 15);MoveSouth;(3, 15);1;2993
18;0.5;MoveNorth;(2, 15);;(3, 15);1;2994
18;0.5;MoveNorth;(2, 15);;(3, 15);1;2995
18;0.5;MoveNorth;(2, 15);MoveEast;(4, 15);1;2996
18;0.5;MoveNorth;(2, 15);;(4, 15);1;2997
18;0.5;MoveNorth;(2, 15);;(4, 15);1;2998
18;0.5;MoveNorth;(2, 15);;(4, 15);1;2999
18;0.5;MoveNorth;(2, 15);;(4, 15);1;3000
18;0.5;MoveNorth;(2, 15);;(4, 15);1;3001
18;0.5;MoveNorth;(2, 14);;(4, 15);1;3002
18;0.5;MoveSouthEast;(2, 14);;(4, 15);1;3003
18;0.5;MoveSouthEast;(2, 14);;(4, 15);1;3004
18;0.5;MoveSouthEast;(2, 14);;(4, 15);1;3005
18;0.5;MoveSouthEast;(2, 14);;(4, 15);1;3006
18;0.5;MoveSouthEast;(2, 14);;(4, 15);1;3007
18;0.5;MoveSouthEast;(2, 14);;(4, 15);1;3008
18;0.5;MoveSouthEast;(2, 14);;(4, 15);1;3009
18;0.5;MoveSouthEast;(2, 14);;(4, 15);1;3010
18;0.5;MoveSouthEast;(3, 15);;(4, 15);1;3011
18;0.5;MoveNorthEast;(3, 15);;(4, 15);1;3012
18;0.5;MoveNorthEast;(3, 15);;(4, 15);1;3013
18;0.5;MoveNorthEast;(3, 15);;(4, 15);1;3014
18;0.5;MoveNorthEast;(3, 15);;(4, 15);1;3015
18;0.5;MoveNorthEast;(3, 15);;(4, 15);1;3016
18;0.5;MoveNorthEast;(3, 15);;(4, 15);1;3017
